filename,fire
cl6e0htxm000ygk558f3oazjy_6_SWIR_jpg.rf.a1ba399b38adb8f26738b62a061ee769.jpg,1.0
cl6ocpfa50005ao55f4xb2vkl_4_FALSE_COLOR__URBAN_jpg.rf.a19b4fc6da800a871904033c940a426e.jpg,1.0
cl6oqrvzj009aao552o4w9gcv_2_FALSE_COLOR_jpg.rf.a198fc5204b25417615e53fd3dbaa9ad.jpg,1.0
cl6ch1am000bsl455a0381kr1_6_SWIR_jpg.rf.a1ac1fd4bfa3143219547ec95a285db4.jpg,1.0
cl6ojvzs90058ao55ddizcpuh_1_TRUE_COLOR_jpg.rf.a19690b8a7e902b9dbab6b1d9109584b.jpg,1.0
cl6e2fi9f001zgk55b58g3gk6_4_FALSE_COLOR__URBAN_jpg.rf.a1be8cb40cd5bbe5c084ea9d105c3215.jpg,1.0
cl6dzkzi2000shg55gijfezk9_2_FALSE_COLOR_jpg.rf.a1be34ebe91371f5ff96064042d83a7f.jpg,1.0
cl6b5x7nw005jl4559ppn5ov2_6_SWIR_jpg.rf.a1ba95d26f41238ccf24591c6b749ca3.jpg,1.0
cl6e1y3zz001ngk559rm6ec1q_4_FALSE_COLOR__URBAN_jpg.rf.a1cb862ebaa03072a99c4478dc04c3d8.jpg,1.0
cl6okdhtr0062ao557yfi3i7c_2_FALSE_COLOR_jpg.rf.a1d5df05a6b3fbe8d8a9b274b199c461.jpg,1.0
cl6b78b5m009pl4550gvdb1ud_2_FALSE_COLOR_jpg.rf.a221842af9ca6f1f18f8792f200ee247.jpg,1.0
cl6cgm3hm00bal455ei1ken8s_2_FALSE_COLOR_jpg.rf.a1cc2d809f3f2a472fa06ae5d8fb2c6c.jpg,1.0
cl6orpl93009tao552w0p7urd_6_SWIR_jpg.rf.a1f215f32022edcd6a8912d10b017500.jpg,1.0
cl6b55npu002gl4553f5c3lj0_6_SWIR_jpg.rf.a213d31dd8cd365022213f809ca82f9b.jpg,0.0
cl6b76n2v009fl455ajbx914d_4_FALSE_COLOR__URBAN_jpg.rf.a22a8e1bb03fabd1ced2866ff6a19451.jpg,1.0
cl6e3fu8m003wgk55085691ox_1_TRUE_COLOR_jpg.rf.a22abe883e593b5e663d29ad46433d2a.jpg,1.0
cl6ltthf9002u8w5567flfr3k_6_SWIR_jpg.rf.a1faf5df96c42c6039f4cdb90194187d.jpg,1.0
cl6e2jm3i002agk55fcue8lsk_1_TRUE_COLOR_jpg.rf.a2353f9201a7a3f4bcc8c752d4fd1f28.jpg,1.0
cl6b0aue4000ml455e4wo3e1j_4_FALSE_COLOR__URBAN_jpg.rf.a22035d1ae2208ea841f916e608d956b.jpg,1.0
cl6od380k001aao552ioagps5_4_FALSE_COLOR__URBAN_jpg.rf.a22c3e0040766b57cda86eaf8002ff94.jpg,1.0
cl6b4y3qb001rl4553jovdn3c_1_TRUE_COLOR_jpg.rf.a22ebb1ee717c8882b5ebc9aa28547e3.jpg,1.0
cl6odles00020ao555y5rc1cl_4_FALSE_COLOR__URBAN_jpg.rf.a22501341b1ef5871548b9d4571416ce.jpg,1.0
cl6b5osai004hl455cp1mh6ki_1_TRUE_COLOR_jpg.rf.a1ef90aa4dcb499996898d3e7e9785ac.jpg,1.0
cl6odvzby002gao5534yy1blj_4_FALSE_COLOR__URBAN_jpg.rf.a21692614b9a8b11127ac7d0de45c0de.jpg,1.0
cl6chyqu800cyl455f9k363zl_2_FALSE_COLOR_jpg.rf.a1d49334b5e199757d9abf3a80673da8.jpg,1.0
cl6oijbft0037ao558i012jhh_2_FALSE_COLOR_jpg.rf.a23f2e85385bce9986c67a7d6bfa21a2.jpg,1.0
cl6op7qgu006nao55fvo422ce_2_FALSE_COLOR_jpg.rf.a1bb686709fcf8d798f4a51b4c581639.jpg,1.0
cl6b6et5c0076l455204j3p53_2_FALSE_COLOR_jpg.rf.a228a089dc1659677586c76b60799d54.jpg,1.0
cl6oj50of004dao558azz1d6c_4_FALSE_COLOR__URBAN_jpg.rf.a21e33d8fbeaf2961aa51e1bb0c2e5dc.jpg,1.0
cl6cg820i00ahl45522fwa74p_4_FALSE_COLOR__URBAN_jpg.rf.a24d68f2940c7cedbb309ff47c8232ad.jpg,1.0
cl6kf4avz000ec455hhw331dx_2_FALSE_COLOR_jpg.rf.a232e89b49231d19389c7d3ea2e9b1cd.jpg,1.0
cl6b6s1o1007vl455511lek8y_4_FALSE_COLOR__URBAN_jpg.rf.a2520a8d9f54332138d4f342fed4d677.jpg,1.0
cl6kiers800088w554w61grpw_4_FALSE_COLOR__URBAN_jpg.rf.a26f9fc997d8740f39a499eb6e9af023.jpg,1.0
cl6opjoc7007aao558i28fuxw_4_FALSE_COLOR__URBAN_jpg.rf.a26ae60745e0a5e8d109ca0924800d7c.jpg,1.0
cl6cskwng00fol4555eloc4nh_6_SWIR_jpg.rf.a27bde84536e1557e3732f4006518395.jpg,1.0
cl6cgdtzy00atl4553q1cfne5_1_TRUE_COLOR_jpg.rf.a2b8d1fb523681839b160830c133c40e.jpg,1.0
cl6b752w00095l45532llequj_6_SWIR_jpg.rf.a28fb48075beab55fc0303b7e7cfab2e.jpg,1.0
cl6cti5zm00hrl4555pdk0ef9_6_SWIR_jpg.rf.a28aa38621a498171a1ff85ac09541d0.jpg,1.0
cl6ch6y2d00byl4557ijbc6o4_2_FALSE_COLOR_jpg.rf.a28577d1fdc941eceb8337b873f292e3.jpg,1.0
cl6ch6a2n00bxl4554kqu9to4_2_FALSE_COLOR_jpg.rf.a290c1c7b4e92b2b523dc9aba9d1a7e4.jpg,1.0
cl6kiers800088w554w61grpw_1_TRUE_COLOR_jpg.rf.a290adec03d1bf11c449ac4ab365a991.jpg,1.0
cl6ocq7n50007ao552jukcs3b_2_FALSE_COLOR_jpg.rf.a2aaa9300a683bfb22cb7d82080d2069.jpg,1.0
cl6ou8fz600abao5561sobj5z_1_TRUE_COLOR_jpg.rf.a2c6e3989b258b9df0c3f93ea92ecbfe.jpg,1.0
cl6lt70fh00298w5541ighy5t_6_SWIR_jpg.rf.a2925dda5f39f4f0c7c08001b601b74f.jpg,1.0
cl6dyl8hm000ahg5552vu7wuo_1_TRUE_COLOR_jpg.rf.a2d087c6f0a752ceaef4a801599df698.jpg,1.0
cl6odzs5e002oao55heuig0a6_2_FALSE_COLOR_jpg.rf.a29c22541f34d18edb821b8359f57ce4.jpg,1.0
cl6kjdoao00188w55hr8w6a5l_2_FALSE_COLOR_jpg.rf.a2d0726ee65507ebc3a04797156d3e43.jpg,1.0
cl6cs36yn00eql4559li2cqy1_4_FALSE_COLOR__URBAN_jpg.rf.a2c5eb0f0577d0f8d6abd6dc093bb83a.jpg,1.0
cl6anjur50001f055bzb494if_1_TRUE_COLOR_jpg.rf.a317ec7b466424e1fad5659b7da43791.jpg,1.0
cl6b66xpr006cl4556kzm7hl2_4_FALSE_COLOR__URBAN_jpg.rf.a3120687f8a91870aade9db48e9f424f.jpg,1.0
cl6chv5i400cpl455b8o71jcm_1_TRUE_COLOR_jpg.rf.a2f13461691c7c0efc669b33cf9fab79.jpg,1.0
cl6lt9ww1002d8w558t0sd31s_6_SWIR_jpg.rf.a2e09c3c3c1754f19cc728b25975e67c.jpg,1.0
cl6cpfs8q00dml4554w0t2f82_4_FALSE_COLOR__URBAN_jpg.rf.a2bdc9176cba97d69daa9b4e0608e2ec.jpg,1.0
cl6lszhlb001y8w558epcey2q_2_FALSE_COLOR_jpg.rf.a2ed7441b6101735d7b295f3322eca14.jpg,1.0
cl6b6svwl007yl455d2w5bw1m_4_FALSE_COLOR__URBAN_jpg.rf.a308bd3e2fa1a406121d03e468fc2573.jpg,1.0
cl6m0whp000308w555xk5cwij_2_FALSE_COLOR_jpg.rf.a2a64e7f8fc56f9b940edc3b957027d6.jpg,1.0
cl6e0dypj000qgk55gndm8q3o_1_TRUE_COLOR_jpg.rf.a317e499347f8e61587fa9ac7ed0e305.jpg,1.0
cl6m0pnw5002y8w552btfchke_1_TRUE_COLOR_jpg.rf.a2ac8ede6744bb542ffe490d7c0edfc7.jpg,1.0
cl6azgmfw0004f0557iqa1usw_4_FALSE_COLOR__URBAN_jpg.rf.a2e5eb0bfadc125b8fed7e682cb2be1e.jpg,1.0
cl6b6xs0d008el455cvd92nt5_4_FALSE_COLOR__URBAN_jpg.rf.a32073f0adeaff14006378e0d036f6d2.jpg,1.0
cl6e1pf9j001ggk55feroguvj_2_FALSE_COLOR_jpg.rf.a326a04f5b7e20f6cc1b8b9c0ee4674c.jpg,1.0
cl6b6pieh007rl455fwvb73gr_2_FALSE_COLOR_jpg.rf.a33cfb0aeeef9257fcd1f994e06114f9.jpg,1.0
cl6cpiy1j00drl4557rsw5dzg_2_FALSE_COLOR_jpg.rf.a361967298616ee346d0aa49e65058f0.jpg,1.0
cl6ougd7000akao555jiq5oyz_1_TRUE_COLOR_jpg.rf.a3319206a23976189b5eb2b5aa6973b7.jpg,1.0
cl6b64hpf0066l4555lt3czhh_6_SWIR_jpg.rf.a338739ae796c38be8e4e6b5dc475bd3.jpg,1.0
cl6chiqvr00c6l455cbe1ekdo_2_FALSE_COLOR_jpg.rf.a36cc6a56580853fd8148c19250d1f38.jpg,1.0
cl6b4y3qb001rl4553jovdn3c_2_FALSE_COLOR_jpg.rf.0021cf355c1e97a769f54f7f7a922785.jpg,1.0
cl6cstc5x00g7l455ec9d32eh_1_TRUE_COLOR_jpg.rf.002c035b0f3aa2fadcfa6808336094f8.jpg,1.0
cl6b56nh5002jl4551m23gtf9_4_FALSE_COLOR__URBAN_jpg.rf.0002ef8d74cc0dbeda89a472c52b7d89.jpg,1.0
cl6op7qgu006nao55fvo422ce_4_FALSE_COLOR__URBAN_jpg.rf.0040abbb7713f41d591d88cdcf0833f3.jpg,1.0
cl6e3den6003ogk552zqffgtp_1_TRUE_COLOR_jpg.rf.00a002a3c868c076aeca95ccc04e19fb.jpg,1.0
cl6e3fu8m003wgk55085691ox_4_FALSE_COLOR__URBAN_jpg.rf.00150a450447293ed54afa246d1ccc93.jpg,1.0
cl6cs0lrz00ehl45590z36ae8_4_FALSE_COLOR__URBAN_jpg.rf.00444b8e8929a65342762da154d2a0f0.jpg,1.0
cl6cpiy1j00drl4557rsw5dzg_6_SWIR_jpg.rf.0015c7e19097902befab5e87548df6fe.jpg,1.0
cl6op8sl6006pao550i549q63_1_TRUE_COLOR_jpg.rf.0031903bb00a3d6c39536c1734713914.jpg,1.0
cl6ocz2a3000tao55dh2pdj1d_4_FALSE_COLOR__URBAN_jpg.rf.005209cd999127a68ad55ab9d2bec147.jpg,1.0
cl6e0jb4i0011gk5501445oon_2_FALSE_COLOR_jpg.rf.00ac027904b6052d6e89e0373c849403.jpg,1.0
cl6kjc5r500168w55bry741c1_2_FALSE_COLOR_jpg.rf.002382c3ca0d9c8d847b42e48fd14636.jpg,1.0
cl6ctjyc600hul455hxis4621_4_FALSE_COLOR__URBAN_jpg.rf.0035a6fb5ba8c4c2824d6382d4cbbaf4.jpg,1.0
cl6cs4oof00eul455fdkybwbf_6_SWIR_jpg.rf.005e669113d7fbc2c06d79c4e76b1dfa.jpg,1.0
cl6odwc2l002hao558cha7kit_6_SWIR_jpg.rf.00476b5960cab64b9587568141b192da.jpg,1.0
cl6b694mv006ml4554nwqack1_6_SWIR_jpg.rf.0087a6297ce67e1605d9fc910064a1f2.jpg,1.0
cl6ct101m00gml455hllggu82_4_FALSE_COLOR__URBAN_jpg.rf.009745c85fda11ae483d83281fcc89dd.jpg,1.0
cl6b4y3qb001rl4553jovdn3c_4_FALSE_COLOR__URBAN_jpg.rf.0057404fcb0028c9fe57b051a5a1a254.jpg,1.0
cl6kj6jxg000u8w559s9eb5je_1_TRUE_COLOR_jpg.rf.006f5632e4eaf49f75f241af7948260f.jpg,0.0
cl6kgbl9x002dc4559jl8blf8_2_FALSE_COLOR_jpg.rf.0065b5f1da4703305e06cd46a9f8289b.jpg,1.0
cl6cscffu00f8l455eoct9jzq_6_SWIR_jpg.rf.00add3ce6aed7dd308e1f9da51e24c61.jpg,1.0
cl6ou8fz600abao5561sobj5z_6_SWIR_jpg.rf.0072cae858f84c856facb43f8509988b.jpg,1.0
cl6ltbirs002g8w55h4yo4v3t_6_SWIR_jpg.rf.0067c5b4f77b22970475a0664e0d9b52.jpg,1.0
cl6b02sgp0001l4552wwg1go7_1_TRUE_COLOR_jpg.rf.00907ec1eb818bc1c5623ffcd6994f07.jpg,1.0
cl6oqvksq009bao556412da6l_6_SWIR_jpg.rf.006872d49b1e7cfc010acc4b9327730c.jpg,1.0
cl6b6asfb006tl455gupd0x8i_4_FALSE_COLOR__URBAN_jpg.rf.00d8d2cb202a4225408503514339f67d.jpg,1.0
cl6kf76uq000jc4559qnk5btt_1_TRUE_COLOR_jpg.rf.00d450010d60d87f98f797126f3e640a.jpg,0.0
cl6b73sp2008zl455br8lh6zt_1_TRUE_COLOR_jpg.rf.00b17011eb0bc4962ebca1072f1cd0e9.jpg,1.0
cl6kiuz0a000l8w554itn2fmi_4_FALSE_COLOR__URBAN_jpg.rf.01058a5f462e6b51f01d6e6875aecb1c.jpg,1.0
cl6dysxe3000ihg5573nzfbsy_6_SWIR_jpg.rf.00e034f98c94b2481e5f8d7134e9017a.jpg,1.0
cl6e1gy620018gk55gvmqas56_4_FALSE_COLOR__URBAN_jpg.rf.00e518ccb933068965dfad170a45a02d.jpg,1.0
cl6kgorr90032c455adjx4557_1_TRUE_COLOR_jpg.rf.012ed602cb6126c6f7ab4aa0819bb463.jpg,0.0
cl6odk9yf001wao558oys61c5_1_TRUE_COLOR_jpg.rf.0116aec0777c7ce8da3f7cdb94f4d59c.jpg,1.0
cl6kft9sm001lc4558tfj4yjn_6_SWIR_jpg.rf.012265ae31c15d3032432232f1723af5.jpg,1.0
cl6dyzssv000ohg551n0rdanu_2_FALSE_COLOR_jpg.rf.016a6e2ef5d69e08ea4e079495a8e169.jpg,1.0
cl6opb5w4006vao55d6ehcwz9_1_TRUE_COLOR_jpg.rf.014b9d14d24c1d9950eeb89b6c79c97d.jpg,1.0
cl6b5yjxa005nl45516k465kb_6_SWIR_jpg.rf.0121a69a1644310541496896b3e317f1.jpg,1.0
cl6ouj4wy00arao551zl9clbo_2_FALSE_COLOR_jpg.rf.00e1d0316f5d6876bef15d4abfbc2b69.jpg,1.0
cl6b6xs0d008el455cvd92nt5_6_SWIR_jpg.rf.016e65dd2ce22fb23078d2e173d9d518.jpg,1.0
cl6oqnb9v0093ao55cge3gyh7_4_FALSE_COLOR__URBAN_jpg.rf.016456f098323bacc53557c730af3e50.jpg,1.0
cl6b5a7y0002xl4559jz37wc4_4_FALSE_COLOR__URBAN_jpg.rf.00fc064e87e8cc79639e6faa92f97950.jpg,1.0
cl6csy33f00ghl455gq3n5t4r_4_FALSE_COLOR__URBAN_jpg.rf.01629425a089b5162c81e887fd450306.jpg,1.0
cl6e2yxqd002pgk5597n8c4s8_1_TRUE_COLOR_jpg.rf.0194df4449555ca2a6389afb7ef4d556.jpg,1.0
cl6odvzby002gao5534yy1blj_2_FALSE_COLOR_jpg.rf.010426cbc16bf4eadeecd1cda76e719e.jpg,1.0
cl6m1b5o6003f8w55bts57rav_4_FALSE_COLOR__URBAN_jpg.rf.018c054edc952ad1ae59258cd3535109.jpg,1.0
cl6kf5xzo000gc4552qc8hhcc_4_FALSE_COLOR__URBAN_jpg.rf.01741727b3a814cfd9e7f8ce367f24e6.jpg,1.0
cl6b6djlb0070l455aknp8lu8_4_FALSE_COLOR__URBAN_jpg.rf.0189b75c8892c1570d7c01721e5ee639.jpg,1.0
cl6css50j00g3l4552tvg839m_1_TRUE_COLOR_jpg.rf.010e3cf1c54a38f22a8e3cdfc6a5ddf8.jpg,1.0
cl6ctc4d100hgl455dxjg6vfb_2_FALSE_COLOR_jpg.rf.013680eea0c1384c940e8c907df2f17e.jpg,1.0
cl6ltkp8x002j8w55ede3g7qb_2_FALSE_COLOR_jpg.rf.019d9a0bf2a64dc07f83cabc2a35704d.jpg,1.0
cl6odyy4q002mao558oty3tax_4_FALSE_COLOR__URBAN_jpg.rf.01b3a8fb60a51dfb483807d90e7ca314.jpg,1.0
cl6e3den6003ogk552zqffgtp_1_TRUE_COLOR_jpg.rf.01b9397f769aa9577b06cd80e8ca1dc9.jpg,1.0
cl6cti5zm00hrl4555pdk0ef9_1_TRUE_COLOR_jpg.rf.01a68cc9ad5e18523042f271ea73869b.jpg,1.0
cl6ougtjt00alao5544y198eo_1_TRUE_COLOR_jpg.rf.01af99196576d1808994c2268b5f0f1a.jpg,1.0
cl6m1h5id00408w55h3u27bzc_4_FALSE_COLOR__URBAN_jpg.rf.01ba2c5cd8cdebf84ea1a5f051e688f7.jpg,1.0
cl6m15k1g00378w559sqfahyu_2_FALSE_COLOR_jpg.rf.01e2cfe82df14a219332d265de5407ad.jpg,1.0
cl6cthshy00hql4559om2e79b_1_TRUE_COLOR_jpg.rf.01b90949fea18b45410e3d19c6293e2a.jpg,1.0
cl6b5j7l8003yl455e8lo7mre_4_FALSE_COLOR__URBAN_jpg.rf.01f3685eb677a98cdf7a6f8db770b2ab.jpg,1.0
cl6b7e0xs00a2l455ahn69x2p_1_TRUE_COLOR_jpg.rf.02189ccd7aa34d09389eae25886ec27d.jpg,1.0
cl6kjhhl5001h8w55fo1v1vqs_2_FALSE_COLOR_jpg.rf.024636b359a279fd5eb22884d2d6c75c.jpg,1.0
cl6e0m79h0016gk5553pj46h0_2_FALSE_COLOR_jpg.rf.0268aab2571686ae1507e54582b80857.jpg,1.0
cl6b77p6x009ml45511vm0cp2_2_FALSE_COLOR_jpg.rf.01e67c45987c56049430b8a5b1548d8c.jpg,1.0
cl6ok86rg005qao552r1p86s0_4_FALSE_COLOR__URBAN_jpg.rf.0225f335a97d09408e294d7e15a49079.jpg,1.0
cl6cgtnl200bll4552u3y49k7_6_SWIR_jpg.rf.020f23b877507f54161b7653b69f9941.jpg,1.0
cl6ocq7n50007ao552jukcs3b_2_FALSE_COLOR_jpg.rf.0217ea8bc6ec704113fcf2abd01b4005.jpg,1.0
cl6odwc2l002hao558cha7kit_6_SWIR_jpg.rf.020e6063ac6973aa9ac81fe552ac83f6.jpg,1.0
cl6okdwy00063ao5588jlcglr_4_FALSE_COLOR__URBAN_jpg.rf.02875cc7f9359a04fc72a25cd4e4a1f3.jpg,1.0
cl6b0slw7001ol455e0rp3o75_6_SWIR_jpg.rf.022628868d01e85aff4328847e0a42fb.jpg,1.0
cl6cg6cf600agl455gtin273p_4_FALSE_COLOR__URBAN_jpg.rf.01d7271d076d94bbbde8e522c7df643d.jpg,1.0
cl6e1icq8001agk55c0pe3e5b_2_FALSE_COLOR_jpg.rf.0241285269db7bb905ba951f69000fe3.jpg,1.0
cl6dysxe3000ihg5573nzfbsy_4_FALSE_COLOR__URBAN_jpg.rf.0240c982f594c9e30967c906eb47e593.jpg,1.0
cl6m16jg100398w5516eqah85_4_FALSE_COLOR__URBAN_jpg.rf.025a9422d61b0aff0e35d99c30dd36f6.jpg,1.0
cl6okcs620060ao552j5fd463_1_TRUE_COLOR_jpg.rf.028b63907f15093e26ebefbb3c834207.jpg,1.0
cl6b78zhf009ul455d3hv7dmp_4_FALSE_COLOR__URBAN_jpg.rf.029043ce6719cae564da1db480c64d2f.jpg,1.0
cl6b785c6009ol455chw68rq7_1_TRUE_COLOR_jpg.rf.0261c8edbefb4e01766607d138dc9f9b.jpg,1.0
cl6oqwja8009cao553jcuagut_4_FALSE_COLOR__URBAN_jpg.rf.027a48976c44ee60d2a080f3b022c168.jpg,1.0
cl6kgj08y002wc455bqfpd8bd_4_FALSE_COLOR__URBAN_jpg.rf.0295ce2e8cdbc7b2013ef35fe9a48ded.jpg,1.0
cl6b5piua004jl4556y4k2p8q_4_FALSE_COLOR__URBAN_jpg.rf.029c0469f1c89041fce294948f108d80.jpg,1.0
cl6m1ejbw003s8w556ie04d5b_1_TRUE_COLOR_jpg.rf.0293f38cd244d0f66b5e9459fad577ea.jpg,0.0
cl6e3den6003ogk552zqffgtp_6_SWIR_jpg.rf.029c15a37c01e39bf0c0e119111de87b.jpg,1.0
cl6oj8j8j004gao559z4qag8f_4_FALSE_COLOR__URBAN_jpg.rf.02d43233268c0f4f6062821651a78547.jpg,1.0
cl6cs4y6q00evl455d2lfbj1u_1_TRUE_COLOR_jpg.rf.02dd6bc0636e51e948bc8b8a008cce04.jpg,1.0
cl6m0x4p100318w55bmg41saz_6_SWIR_jpg.rf.0330d6a5570a892d9b193f247379248c.jpg,1.0
cl6dznlym000thg55950a4qbg_6_SWIR_jpg.rf.02e2ae2190fc1bbe0da6826c2108644a.jpg,1.0
cl6ch0lvz00brl455eij38vi0_2_FALSE_COLOR_jpg.rf.02edb42198288861ff0c709719d5d1bc.jpg,1.0
cl6kf5xzo000gc4552qc8hhcc_6_SWIR_jpg.rf.0319ab924d51d16aa90c18d75eb4403d.jpg,1.0
cl6chv5i400cpl455b8o71jcm_6_SWIR_jpg.rf.0310490481604eb92e8b2cefb4df7b2e.jpg,1.0
cl6kgbwuw002ec455gkee9mir_2_FALSE_COLOR_jpg.rf.0300e485a3db3cc186ccf4d9c9e15e33.jpg,1.0
cl6e3fu8m003wgk55085691ox_4_FALSE_COLOR__URBAN_jpg.rf.032fc1ca7b8451e2aadebac5d452ca88.jpg,1.0
cl6ouawpa00afao55g6vh6ctt_2_FALSE_COLOR_jpg.rf.0315476123080b2dc4e6f816f9a8ca39.jpg,1.0
cl6e2iu9v0027gk55e8cfax9f_4_FALSE_COLOR__URBAN_jpg.rf.0337233851ff6346a225ccd2c7ee88cc.jpg,1.0
cl6e31up4002zgk55aj7w7a0x_2_FALSE_COLOR_jpg.rf.02ca92a018be11a37c0cf82ae30f0c53.jpg,1.0
cl6oukdcw00avao555gp1h971_2_FALSE_COLOR_jpg.rf.0352647cb69c715b610987520f3115ad.jpg,1.0
cl6ojsb1v0050ao55bqfgg51x_6_SWIR_jpg.rf.03246cecaa1d7f650dfe90e701253a98.jpg,1.0
cl6kjfsd8001d8w55e6ne0oyo_1_TRUE_COLOR_jpg.rf.034929a4ae8696396dbc2e4b192f79be.jpg,1.0
cl6chonxj00cjl455bqcs1fnt_2_FALSE_COLOR_jpg.rf.0326717dc5bcb976b0564f2af49cf581.jpg,1.0
cl6ct1fab00gnl455b6a585vi_4_FALSE_COLOR__URBAN_jpg.rf.0368eeaf6ff23ff1cf9513344ff97117.jpg,1.0
cl6cg820i00ahl45522fwa74p_4_FALSE_COLOR__URBAN_jpg.rf.03598e05ed3ea342221b43bbb721c898.jpg,1.0
cl6odbryt001nao55htogdny9_2_FALSE_COLOR_jpg.rf.034e9d25ff3d8697a9f2f25d74535bb1.jpg,1.0
cl6kfnjr50014c4555kd2a1q6_2_FALSE_COLOR_jpg.rf.03067c79baf0c18b9201131f7692fd35.jpg,0.0
cl6od1ecf0012ao5568tb86hu_1_TRUE_COLOR_jpg.rf.02ee7e8d4dc6963c75fe6e110a9f00b9.jpg,1.0
cl6csuejr00g9l45566f93g4a_4_FALSE_COLOR__URBAN_jpg.rf.0324a9a9dbd368a17cbd0ded2aaa1096.jpg,1.0
cl6kf6p46000hc455dcig3109_1_TRUE_COLOR_jpg.rf.037b54f93c369c9627e6abf0c817a38e.jpg,0.0
cl6od6dj2001eao55dxd749up_2_FALSE_COLOR_jpg.rf.0371832515f17c97e38d0b6907bdb040.jpg,1.0
cl6ct1fab00gnl455b6a585vi_4_FALSE_COLOR__URBAN_jpg.rf.035f0dfaeaca14aa240586e5f1180c6b.jpg,1.0
cl6dyeg510004hg554xxs8aux_1_TRUE_COLOR_jpg.rf.037eb771dc73c1217e6d70ff754ece10.jpg,1.0
cl6kghsrn002tc4551wu83z4e_4_FALSE_COLOR__URBAN_jpg.rf.0381d8c661b84c584ff793c36b6632a0.jpg,1.0
cl6kj7x8x000z8w550u2icc2v_6_SWIR_jpg.rf.03803b5e2314b0a91d641b42640334c9.jpg,1.0
cl6cs4y6q00evl455d2lfbj1u_1_TRUE_COLOR_jpg.rf.0387f153641fd876686052b1a431a3b0.jpg,1.0
cl6b6y36r008gl4559z723z25_6_SWIR_jpg.rf.037af27fabe9d2ee54b70db1596294bd.jpg,1.0
cl6oqrvzj009aao552o4w9gcv_1_TRUE_COLOR_jpg.rf.0389c3df00ec9804e164200bc3402acd.jpg,1.0
cl6ltqxhj002r8w553as9ee8t_2_FALSE_COLOR_jpg.rf.0397432c9d8bd6f404e8801dfb39a155.jpg,1.0
cl6ctczpo00hil4556qoq3h4p_4_FALSE_COLOR__URBAN_jpg.rf.039810ce3fca8ce62aa132124f6d23f1.jpg,1.0
cl6b73sp2008zl455br8lh6zt_6_SWIR_jpg.rf.038ee5a05f592fe62bc8145ade1525e1.jpg,1.0
cl6opthke007tao557hsthpgq_1_TRUE_COLOR_jpg.rf.03a3dd934625673532375262dc01dec2.jpg,1.0
cl6e05oow0008gk55ged8bdeo_1_TRUE_COLOR_jpg.rf.03a11445795d0ceaced0f297213f5597.jpg,1.0
cl6cg8f7k00ail455g5xjf4zo_1_TRUE_COLOR_jpg.rf.040308c5ef9e685d5ae05464074572e9.jpg,1.0
cl6e2dity001vgk551ar0hanj_2_FALSE_COLOR_jpg.rf.03faf4b6adec663af23000e8162c190c.jpg,1.0
cl6b5u4030055l455hl9956ni_1_TRUE_COLOR_jpg.rf.03f8ff8f7e964b63f33c805667a3cb84.jpg,1.0
cl6cpbspp00ddl455cdn2h2ov_1_TRUE_COLOR_jpg.rf.03e791994a0dc0c02314f623cddd9ea8.jpg,1.0
cl6b63ehe0062l455c9mib5xv_4_FALSE_COLOR__URBAN_jpg.rf.03ce02f6884f885f0b5ab16210cd813e.jpg,1.0
cl6ou7gn700a8ao551bbh5gaq_1_TRUE_COLOR_jpg.rf.03d66b053d50f1175b4edcbae465f3c5.jpg,1.0
cl6oqq4r40096ao557h69gx2o_1_TRUE_COLOR_jpg.rf.03a392127122b4e5c3e4af3cf8fcc5d0.jpg,1.0
cl6od703v001gao55arwo07qr_1_TRUE_COLOR_jpg.rf.04085eaa3773aedadeab907cbe092736.jpg,1.0
cl6b5pr1b004kl455bt93cfs2_1_TRUE_COLOR_jpg.rf.040d5183e1f48ce1c2a8ae5e20baba26.jpg,1.0
cl6b5dekg003el4552wy46fsz_2_FALSE_COLOR_jpg.rf.03fd84e6f0dd83cdef9d2dd5af5d48c1.jpg,1.0
cl6b66ozy006bl45598b863vf_2_FALSE_COLOR_jpg.rf.041357ab815ab7be4f4f288ed2b9bf08.jpg,1.0
cl6cgzgdg00bpl45558h876qp_2_FALSE_COLOR_jpg.rf.038a286f0e28278720922d21bb60e1d4.jpg,1.0
cl6cpadty00d9l4557ubu7rwz_1_TRUE_COLOR_jpg.rf.0439eb45992282bf55e5a7257fd9adb3.jpg,1.0
cl6b551w3002dl4550lwt59yl_1_TRUE_COLOR_jpg.rf.0417a7945443cb7eae270fda79413a5e.jpg,1.0
cl6b5f9f1003ml455abwkc72t_1_TRUE_COLOR_jpg.rf.0416c9d48830671ceadf9d8c05ffb9cb.jpg,1.0
cl6e2ww4w002lgk555k8x0pjx_1_TRUE_COLOR_jpg.rf.0417ccbe64191f1a31a80acdddbf0612.jpg,1.0
cl6e2j74p0028gk559qcd87o6_1_TRUE_COLOR_jpg.rf.045ad49ff9836395166c0041e2b2d69e.jpg,1.0
cl6oqnqlp0094ao552kce2cqa_6_SWIR_jpg.rf.044c6339cf67496bec34a9dceac49d33.jpg,1.0
cl6opbe62006wao55djzu951u_2_FALSE_COLOR_jpg.rf.0415b379c26973c71dd2b8dc34306805.jpg,1.0
cl6lt2u1a00238w55htxpag7p_1_TRUE_COLOR_jpg.rf.046b038a85b3e761ea6f9ad8af3b1933.jpg,1.0
