image_name,tags
train_4660.jpg,clear primary selective_logging
train_4661.jpg,clear primary
train_4662.jpg,clear primary
train_4663.jpg,bare_ground clear habitation primary water
train_4664.jpg,partly_cloudy primary
train_4665.jpg,partly_cloudy primary
train_4666.jpg,agriculture cultivation partly_cloudy primary road
train_4667.jpg,clear primary
train_4668.jpg,clear primary
train_4669.jpg,clear primary road
train_4670.jpg,clear primary
train_4671.jpg,agriculture clear cultivation primary
train_4672.jpg,clear habitation road water
train_4673.jpg,partly_cloudy primary
train_4674.jpg,cultivation partly_cloudy primary
train_4675.jpg,clear primary
train_4676.jpg,agriculture clear cultivation primary
train_4677.jpg,agriculture clear primary
train_4678.jpg,partly_cloudy primary
train_4679.jpg,clear cultivation habitation primary water
train_4680.jpg,blooming clear primary water
train_4681.jpg,partly_cloudy primary
train_4682.jpg,agriculture bare_ground partly_cloudy road
train_4683.jpg,clear primary
train_4684.jpg,agriculture clear primary road
train_4685.jpg,artisinal_mine bare_ground clear primary selective_logging water
train_4686.jpg,agriculture partly_cloudy primary
train_4687.jpg,agriculture clear primary
train_4688.jpg,haze primary
train_4689.jpg,agriculture clear cultivation primary
train_4690.jpg,clear primary
train_4691.jpg,clear primary
train_4692.jpg,clear primary
train_4693.jpg,clear primary water
train_4694.jpg,clear primary
train_4695.jpg,clear primary
train_4696.jpg,clear primary
train_4697.jpg,partly_cloudy primary
train_4698.jpg,clear primary
train_4699.jpg,clear primary water
train_4700.jpg,partly_cloudy primary
train_4701.jpg,bare_ground clear habitation primary
train_4702.jpg,partly_cloudy primary road
train_4703.jpg,agriculture partly_cloudy primary
train_4704.jpg,clear primary
train_4705.jpg,agriculture partly_cloudy primary
train_4706.jpg,agriculture clear primary water
train_4707.jpg,clear primary
train_4708.jpg,agriculture clear primary water
train_4709.jpg,clear primary
train_4710.jpg,clear primary
train_4711.jpg,clear primary
train_4712.jpg,agriculture partly_cloudy primary
train_4713.jpg,partly_cloudy primary
train_4714.jpg,clear primary
train_4715.jpg,agriculture haze primary
train_4716.jpg,clear primary water
train_4717.jpg,cloudy
train_4718.jpg,clear primary
train_4719.jpg,partly_cloudy primary
train_4720.jpg,agriculture cultivation partly_cloudy primary
train_4721.jpg,clear primary
train_4722.jpg,agriculture clear primary
train_4723.jpg,cloudy
train_4724.jpg,blooming clear primary
train_4725.jpg,clear water
train_4726.jpg,partly_cloudy primary
train_4727.jpg,partly_cloudy primary
train_4728.jpg,bare_ground haze primary water
train_4729.jpg,haze primary
train_4730.jpg,partly_cloudy primary water
train_4731.jpg,agriculture clear primary road
train_4732.jpg,agriculture clear cultivation primary
train_4733.jpg,haze primary
train_4734.jpg,clear primary water
train_4735.jpg,partly_cloudy primary road water
train_4736.jpg,agriculture partly_cloudy primary road
train_4737.jpg,clear primary
train_4738.jpg,clear primary water
train_4739.jpg,clear primary
train_4740.jpg,cultivation habitation haze primary
train_4741.jpg,clear primary
train_4742.jpg,clear primary
train_4743.jpg,agriculture clear cultivation habitation primary
train_4744.jpg,partly_cloudy primary
train_4745.jpg,partly_cloudy primary
train_4746.jpg,haze primary
train_4747.jpg,clear primary
train_4748.jpg,agriculture clear cultivation habitation primary road
train_4749.jpg,agriculture clear primary road
train_4750.jpg,agriculture clear habitation primary road
train_4751.jpg,clear primary
train_4752.jpg,clear primary
train_4753.jpg,agriculture clear habitation primary road
train_4754.jpg,clear primary
train_4755.jpg,agriculture partly_cloudy primary
train_4756.jpg,clear primary
train_4757.jpg,partly_cloudy primary
train_4758.jpg,cloudy
train_4759.jpg,clear cultivation primary
train_4760.jpg,clear primary
train_4761.jpg,clear primary
train_4762.jpg,clear primary
train_4763.jpg,clear primary
train_4764.jpg,clear primary
train_4765.jpg,clear primary
train_4766.jpg,cloudy
train_4767.jpg,haze primary
train_4768.jpg,clear primary
train_4769.jpg,partly_cloudy primary
train_4770.jpg,clear primary
train_4771.jpg,partly_cloudy primary
train_4772.jpg,clear primary
train_4773.jpg,partly_cloudy primary
train_4774.jpg,clear primary
train_4775.jpg,agriculture clear habitation primary road
train_4776.jpg,clear primary
train_4777.jpg,clear primary
train_4778.jpg,agriculture cultivation partly_cloudy primary
train_4779.jpg,clear primary
train_4780.jpg,clear primary
train_4781.jpg,clear primary
train_4782.jpg,clear primary
train_4783.jpg,clear primary
train_4784.jpg,clear primary
train_4785.jpg,partly_cloudy primary
train_4786.jpg,agriculture partly_cloudy primary road
train_4787.jpg,clear primary
train_4788.jpg,cloudy
train_4789.jpg,clear water
train_4790.jpg,clear cultivation primary
train_4791.jpg,agriculture clear cultivation primary
train_4792.jpg,agriculture haze primary
train_4793.jpg,clear habitation road
train_4794.jpg,agriculture clear primary road
train_4795.jpg,agriculture partly_cloudy primary water
train_4796.jpg,agriculture clear cultivation primary road
train_4797.jpg,clear primary
train_4798.jpg,clear primary
train_4799.jpg,partly_cloudy primary
train_4800.jpg,agriculture haze primary road
train_4801.jpg,clear primary
train_4802.jpg,clear primary
train_4803.jpg,haze primary
train_4804.jpg,clear primary
train_4805.jpg,clear primary
train_4806.jpg,agriculture clear primary
train_4807.jpg,partly_cloudy primary
train_4808.jpg,agriculture clear primary road water
train_4809.jpg,cloudy
train_4810.jpg,agriculture clear primary road
train_4811.jpg,clear primary
train_4812.jpg,partly_cloudy primary
train_4813.jpg,clear primary water
train_4814.jpg,clear primary
train_4815.jpg,agriculture clear primary slash_burn
train_4816.jpg,agriculture clear cultivation habitation primary
train_4817.jpg,clear primary
train_4818.jpg,agriculture clear habitation primary road
train_4819.jpg,clear water
train_4820.jpg,agriculture clear primary water
train_4821.jpg,agriculture clear primary road
train_4822.jpg,blow_down clear primary blow_down
train_4823.jpg,clear primary
train_4824.jpg,haze primary
train_4825.jpg,clear primary road selective_logging water
train_4826.jpg,clear primary
train_4827.jpg,haze primary water
train_4828.jpg,habitation haze primary road
train_4829.jpg,agriculture clear primary road
train_4830.jpg,clear primary
train_4831.jpg,clear primary water
train_4832.jpg,agriculture clear primary road
train_4833.jpg,partly_cloudy primary
train_4834.jpg,cloudy
train_4835.jpg,clear primary water
train_4836.jpg,clear primary
train_4837.jpg,agriculture clear habitation primary road
train_4838.jpg,agriculture clear primary
train_4839.jpg,agriculture clear primary
train_4840.jpg,clear primary
train_4841.jpg,clear primary
train_4842.jpg,clear primary
train_4843.jpg,cloudy
train_4844.jpg,partly_cloudy primary water
train_4845.jpg,agriculture habitation partly_cloudy primary road
train_4846.jpg,partly_cloudy primary
train_4847.jpg,partly_cloudy primary
train_4848.jpg,clear primary
train_4849.jpg,agriculture clear habitation primary
train_4850.jpg,blow_down clear primary
train_4851.jpg,clear primary
train_4852.jpg,agriculture clear cultivation habitation primary road
train_4853.jpg,clear primary road
train_4854.jpg,partly_cloudy primary water
train_4855.jpg,clear cultivation primary water
train_4856.jpg,partly_cloudy primary road water
train_4857.jpg,agriculture cultivation habitation partly_cloudy primary road
train_4858.jpg,agriculture clear primary water
train_4859.jpg,partly_cloudy primary
train_4860.jpg,clear primary
train_4861.jpg,clear primary
train_4862.jpg,clear primary
train_4863.jpg,partly_cloudy primary
train_4864.jpg,clear primary
train_4865.jpg,clear primary
train_4866.jpg,agriculture partly_cloudy primary
train_4867.jpg,cloudy
train_4868.jpg,agriculture clear primary
train_4869.jpg,agriculture clear primary
train_4870.jpg,haze primary
train_4871.jpg,clear primary
train_4872.jpg,clear primary blooming
train_4873.jpg,cloudy
train_4874.jpg,agriculture clear primary
train_4875.jpg,haze primary
train_4876.jpg,partly_cloudy primary
train_4877.jpg,agriculture clear cultivation primary
train_4878.jpg,partly_cloudy primary road water
train_4879.jpg,clear primary
train_4880.jpg,partly_cloudy primary
train_4881.jpg,clear primary
train_4882.jpg,clear primary
train_4883.jpg,partly_cloudy primary
train_4884.jpg,agriculture clear habitation primary road
train_4885.jpg,cloudy
train_4886.jpg,bare_ground clear
train_4887.jpg,clear primary water
train_4888.jpg,clear primary
train_4889.jpg,clear primary
train_4890.jpg,clear primary
train_4891.jpg,habitation partly_cloudy primary road water
train_4892.jpg,agriculture clear habitation primary road
train_4893.jpg,agriculture clear habitation primary road
train_4894.jpg,agriculture clear cultivation primary water
train_4895.jpg,agriculture clear habitation primary road
train_4896.jpg,cloudy
train_4897.jpg,agriculture clear primary road
train_4898.jpg,agriculture clear primary
train_4899.jpg,agriculture clear habitation primary water
train_4900.jpg,clear primary
train_4901.jpg,partly_cloudy primary
train_4902.jpg,clear primary
train_4903.jpg,agriculture clear primary road water
train_4904.jpg,agriculture bare_ground clear habitation primary road
train_4905.jpg,agriculture clear cultivation primary slash_burn
train_4906.jpg,agriculture haze primary road
train_4907.jpg,clear primary
train_4908.jpg,clear primary
train_4909.jpg,partly_cloudy primary
train_4910.jpg,haze primary
train_4911.jpg,agriculture clear cultivation habitation primary road
train_4912.jpg,clear primary
train_4913.jpg,artisinal_mine bare_ground clear primary water
train_4914.jpg,agriculture partly_cloudy primary road
train_4915.jpg,clear primary water
train_4916.jpg,clear primary
train_4917.jpg,clear primary
train_4918.jpg,partly_cloudy primary
train_4919.jpg,clear primary
train_4920.jpg,agriculture partly_cloudy primary water
train_4921.jpg,cultivation partly_cloudy primary
train_4922.jpg,agriculture clear primary
train_4923.jpg,cloudy
train_4924.jpg,clear primary
train_4925.jpg,blooming clear primary
train_4926.jpg,clear primary selective_logging
train_4927.jpg,agriculture clear primary
train_4928.jpg,clear primary
train_4929.jpg,partly_cloudy primary
train_4930.jpg,agriculture clear cultivation primary
train_4931.jpg,clear primary
train_4932.jpg,agriculture partly_cloudy primary
train_4933.jpg,clear primary
train_4934.jpg,agriculture cultivation partly_cloudy primary
train_4935.jpg,clear primary
train_4936.jpg,agriculture clear habitation primary road
train_4937.jpg,clear primary water
train_4938.jpg,clear primary
train_4939.jpg,clear primary
train_4940.jpg,clear primary
train_4941.jpg,clear primary
train_4942.jpg,partly_cloudy primary water
train_4943.jpg,clear primary
train_4944.jpg,clear water
train_4945.jpg,agriculture clear primary water
train_4946.jpg,clear primary
train_4947.jpg,agriculture clear cultivation habitation primary road
train_4948.jpg,clear primary
train_4949.jpg,agriculture clear primary
train_4950.jpg,clear primary
train_4951.jpg,partly_cloudy primary
train_4952.jpg,cloudy
train_4953.jpg,clear primary water
train_4954.jpg,agriculture clear primary road water
train_4955.jpg,partly_cloudy primary
train_4956.jpg,agriculture clear primary road
train_4957.jpg,agriculture clear habitation primary road
train_4958.jpg,agriculture habitation partly_cloudy primary road
train_4959.jpg,blooming clear primary
train_4960.jpg,haze primary water
train_4961.jpg,partly_cloudy primary
train_4962.jpg,agriculture clear cultivation primary
train_4963.jpg,blooming clear primary selective_logging
train_4964.jpg,agriculture clear primary road water
train_4965.jpg,clear primary
train_4966.jpg,clear primary
train_4967.jpg,partly_cloudy primary
train_4968.jpg,agriculture clear primary road water
train_4969.jpg,agriculture cultivation haze primary road water
train_4970.jpg,clear primary
train_4971.jpg,clear primary
train_4972.jpg,clear primary
train_4973.jpg,haze primary
train_4974.jpg,partly_cloudy primary
train_4975.jpg,clear primary water
train_4976.jpg,clear primary
train_4977.jpg,clear primary
train_4978.jpg,clear primary
train_4979.jpg,clear habitation primary
train_4980.jpg,clear primary
train_4981.jpg,agriculture cultivation haze primary
train_4982.jpg,clear primary
train_4983.jpg,partly_cloudy primary
train_4984.jpg,clear cultivation primary water
train_4985.jpg,agriculture blow_down clear primary
train_4986.jpg,blooming clear primary
train_4987.jpg,clear primary
train_4988.jpg,clear primary
train_4989.jpg,clear primary
train_4990.jpg,clear primary water
train_4991.jpg,partly_cloudy primary
train_4992.jpg,clear primary road water
train_4993.jpg,partly_cloudy primary
train_4994.jpg,agriculture blooming clear habitation primary road
train_4995.jpg,agriculture clear habitation primary road
train_4996.jpg,clear primary
train_4997.jpg,clear primary
train_4998.jpg,cloudy
train_4999.jpg,agriculture clear primary water
train_5000.jpg,agriculture clear primary
train_5001.jpg,agriculture clear road
train_5002.jpg,partly_cloudy primary
train_5003.jpg,clear primary
train_5004.jpg,clear primary
train_5005.jpg,clear primary
train_5006.jpg,clear primary
train_5007.jpg,clear primary
train_5008.jpg,partly_cloudy primary
train_5009.jpg,agriculture cultivation haze primary
train_5010.jpg,cloudy
train_5011.jpg,clear primary water
train_5012.jpg,clear primary water
train_5013.jpg,agriculture clear primary water
train_5014.jpg,clear primary
train_5015.jpg,clear habitation primary road
train_5016.jpg,clear primary
train_5017.jpg,partly_cloudy primary
train_5018.jpg,agriculture clear primary water
train_5019.jpg,clear primary
train_5020.jpg,partly_cloudy primary
train_5021.jpg,cloudy
train_5022.jpg,habitation partly_cloudy primary road
train_5023.jpg,clear primary
train_5024.jpg,clear conventional_mine habitation primary road
train_5025.jpg,cloudy
train_5026.jpg,agriculture clear cultivation habitation primary road
train_5027.jpg,clear primary
train_5028.jpg,agriculture clear cultivation primary road
train_5029.jpg,clear primary
train_5030.jpg,clear primary water
train_5031.jpg,partly_cloudy primary
train_5032.jpg,cloudy
train_5033.jpg,agriculture habitation partly_cloudy primary
train_5034.jpg,partly_cloudy primary
train_5035.jpg,partly_cloudy primary water
train_5036.jpg,agriculture clear cultivation primary road water
train_5037.jpg,clear primary slash_burn
train_5038.jpg,clear primary water
train_5039.jpg,clear primary
train_5040.jpg,haze primary water
train_5041.jpg,clear primary
train_5042.jpg,agriculture clear primary road
train_5043.jpg,clear primary
train_5044.jpg,clear primary
train_5045.jpg,agriculture partly_cloudy primary water
train_5046.jpg,clear primary
train_5047.jpg,cloudy
train_5048.jpg,clear primary water
train_5049.jpg,clear primary
train_5050.jpg,blooming clear primary
train_5051.jpg,agriculture partly_cloudy primary water
train_5052.jpg,clear primary road water
train_5053.jpg,haze primary
train_5054.jpg,partly_cloudy primary
train_5055.jpg,clear primary
train_5056.jpg,agriculture clear cultivation primary
train_5057.jpg,agriculture clear primary
train_5058.jpg,clear primary
train_5059.jpg,clear primary
train_5060.jpg,partly_cloudy primary water
train_5061.jpg,clear primary
train_5062.jpg,clear primary
train_5063.jpg,clear primary
train_5064.jpg,agriculture cultivation cultivation partly_cloudy primary road
train_5065.jpg,agriculture clear habitation primary road water
train_5066.jpg,partly_cloudy primary road
train_5067.jpg,clear primary
train_5068.jpg,agriculture clear primary water
train_5069.jpg,partly_cloudy primary
train_5070.jpg,partly_cloudy primary
train_5071.jpg,haze primary
train_5072.jpg,agriculture clear primary road
train_5073.jpg,clear cultivation primary
train_5074.jpg,partly_cloudy primary water
train_5075.jpg,agriculture clear primary road
train_5076.jpg,clear primary
train_5077.jpg,agriculture bare_ground clear habitation road
train_5078.jpg,clear primary road
train_5079.jpg,agriculture bare_ground clear habitation primary road
train_5080.jpg,clear primary road
train_5081.jpg,agriculture clear primary road
train_5082.jpg,agriculture haze primary
train_5083.jpg,partly_cloudy primary
train_5084.jpg,clear primary
train_5085.jpg,clear primary
train_5086.jpg,clear primary
train_5087.jpg,agriculture clear primary
train_5088.jpg,agriculture haze primary
train_5089.jpg,clear primary
train_5090.jpg,clear cultivation primary road
train_5091.jpg,clear cultivation primary
train_5092.jpg,agriculture clear habitation road
train_5093.jpg,partly_cloudy primary
train_5094.jpg,agriculture clear primary water
train_5095.jpg,clear cultivation primary
train_5096.jpg,blooming partly_cloudy primary
train_5097.jpg,agriculture clear cultivation primary road
train_5098.jpg,clear primary
train_5099.jpg,clear primary
train_5100.jpg,agriculture clear primary water
train_5101.jpg,clear cultivation primary water
train_5102.jpg,agriculture haze
train_5103.jpg,agriculture clear habitation primary road
train_5104.jpg,clear primary
train_5105.jpg,clear habitation primary
train_5106.jpg,agriculture clear primary
train_5107.jpg,agriculture clear cultivation primary road
train_5108.jpg,clear primary
train_5109.jpg,clear primary
train_5110.jpg,bare_ground clear primary
train_5111.jpg,bare_ground clear primary road
train_5112.jpg,clear cultivation primary water
train_5113.jpg,clear primary water
train_5114.jpg,partly_cloudy primary
train_5115.jpg,clear primary
train_5116.jpg,clear primary water
train_5117.jpg,clear habitation primary water
train_5118.jpg,clear primary road
train_5119.jpg,cloudy
train_5120.jpg,clear primary water
train_5121.jpg,agriculture clear habitation primary road
train_5122.jpg,clear primary
train_5123.jpg,clear primary
train_5124.jpg,clear primary
train_5125.jpg,agriculture clear cultivation primary
train_5126.jpg,clear primary
train_5127.jpg,partly_cloudy primary water
train_5128.jpg,clear habitation primary road
train_5129.jpg,clear primary road
train_5130.jpg,clear primary
train_5131.jpg,partly_cloudy primary
train_5132.jpg,partly_cloudy primary
train_5133.jpg,clear primary
train_5134.jpg,clear primary road
train_5135.jpg,clear primary
train_5136.jpg,clear primary
train_5137.jpg,clear primary
train_5138.jpg,clear primary
train_5139.jpg,agriculture partly_cloudy primary road
train_5140.jpg,agriculture partly_cloudy primary road
train_5141.jpg,agriculture clear primary
train_5142.jpg,agriculture clear cultivation primary
train_5143.jpg,partly_cloudy primary
train_5144.jpg,clear primary
train_5145.jpg,agriculture clear primary road
train_5146.jpg,clear primary
train_5147.jpg,cloudy
train_5148.jpg,agriculture clear primary road
train_5149.jpg,clear primary
train_5150.jpg,cloudy
train_5151.jpg,agriculture clear
train_5152.jpg,clear primary
train_5153.jpg,cultivation haze primary
train_5154.jpg,agriculture partly_cloudy primary road water
train_5155.jpg,agriculture clear habitation primary road water
train_5156.jpg,agriculture clear habitation primary road
train_5157.jpg,agriculture clear cultivation habitation primary
train_5158.jpg,agriculture clear cultivation primary water
train_5159.jpg,agriculture clear cultivation primary road
train_5160.jpg,agriculture clear primary
train_5161.jpg,partly_cloudy primary road water
train_5162.jpg,partly_cloudy primary
train_5163.jpg,clear primary
train_5164.jpg,clear primary
train_5165.jpg,partly_cloudy primary
train_5166.jpg,agriculture clear primary water
train_5167.jpg,clear primary
train_5168.jpg,agriculture clear habitation primary road water
train_5169.jpg,partly_cloudy primary water
train_5170.jpg,agriculture clear cultivation primary
train_5171.jpg,clear primary
train_5172.jpg,clear primary road
train_5173.jpg,clear primary
train_5174.jpg,agriculture cultivation haze primary road water
train_5175.jpg,artisinal_mine clear primary water
train_5176.jpg,partly_cloudy primary road
train_5177.jpg,clear primary
train_5178.jpg,artisinal_mine haze primary
train_5179.jpg,agriculture clear cultivation primary
train_5180.jpg,cloudy
train_5181.jpg,haze primary
train_5182.jpg,clear primary
train_5183.jpg,clear primary
train_5184.jpg,agriculture clear cultivation primary
train_5185.jpg,agriculture clear primary road
train_5186.jpg,clear primary
train_5187.jpg,agriculture clear primary
train_5188.jpg,clear primary
train_5189.jpg,agriculture clear primary water
train_5190.jpg,partly_cloudy primary
train_5191.jpg,agriculture clear primary
train_5192.jpg,partly_cloudy primary
train_5193.jpg,clear primary
train_5194.jpg,agriculture clear cultivation primary
train_5195.jpg,agriculture clear cultivation habitation primary
train_5196.jpg,clear primary
train_5197.jpg,clear primary
train_5198.jpg,agriculture clear cultivation primary
train_5199.jpg,clear primary
train_5200.jpg,partly_cloudy primary water
train_5201.jpg,clear water
train_5202.jpg,clear primary
train_5203.jpg,agriculture clear primary water
train_5204.jpg,agriculture clear primary road
train_5205.jpg,bare_ground clear primary
train_5206.jpg,cloudy
train_5207.jpg,clear primary water
train_5208.jpg,clear primary
train_5209.jpg,agriculture clear primary water
train_5210.jpg,clear primary
train_5211.jpg,partly_cloudy primary water
train_5212.jpg,clear primary
train_5213.jpg,clear cultivation primary
train_5214.jpg,clear primary
train_5215.jpg,bare_ground clear primary
train_5216.jpg,cloudy
train_5217.jpg,agriculture clear cultivation primary water
train_5218.jpg,clear primary
train_5219.jpg,clear primary
train_5220.jpg,cloudy
train_5221.jpg,partly_cloudy primary
train_5222.jpg,clear habitation primary road
train_5223.jpg,clear primary
train_5224.jpg,cloudy
train_5225.jpg,clear cultivation habitation primary water
train_5226.jpg,haze primary road
train_5227.jpg,agriculture clear primary
train_5228.jpg,haze primary water
train_5229.jpg,agriculture clear cultivation primary
train_5230.jpg,clear primary
train_5231.jpg,agriculture clear primary road
train_5232.jpg,agriculture clear primary road water
train_5233.jpg,partly_cloudy primary water
train_5234.jpg,clear primary
train_5235.jpg,cloudy
train_5236.jpg,clear primary
train_5237.jpg,partly_cloudy primary
train_5238.jpg,partly_cloudy primary
train_5239.jpg,bare_ground clear
train_5240.jpg,partly_cloudy primary
train_5241.jpg,agriculture clear habitation primary road water
train_5242.jpg,clear primary
train_5243.jpg,clear primary
train_5244.jpg,agriculture clear cultivation primary road
train_5245.jpg,agriculture cultivation habitation haze primary road
train_5246.jpg,agriculture clear habitation primary road
train_5247.jpg,clear primary blooming
train_5248.jpg,agriculture partly_cloudy primary
train_5249.jpg,agriculture clear primary
train_5250.jpg,agriculture bare_ground clear primary road
train_5251.jpg,agriculture clear primary road water
train_5252.jpg,clear primary
train_5253.jpg,partly_cloudy primary
train_5254.jpg,partly_cloudy primary water
train_5255.jpg,clear primary
train_5256.jpg,agriculture habitation partly_cloudy primary road
train_5257.jpg,cloudy
train_5258.jpg,agriculture partly_cloudy primary
train_5259.jpg,partly_cloudy primary
train_5260.jpg,partly_cloudy primary
train_5261.jpg,partly_cloudy primary
train_5262.jpg,clear primary
train_5263.jpg,clear habitation primary
train_5264.jpg,agriculture clear cultivation primary
train_5265.jpg,clear primary
train_5266.jpg,clear primary
train_5267.jpg,clear primary
train_5268.jpg,partly_cloudy primary
train_5269.jpg,clear primary
train_5270.jpg,clear primary
train_5271.jpg,haze primary
train_5272.jpg,haze primary water
train_5273.jpg,agriculture clear primary road water
train_5274.jpg,clear primary
train_5275.jpg,clear primary
train_5276.jpg,haze primary road water
train_5277.jpg,clear primary water
train_5278.jpg,agriculture clear primary road
train_5279.jpg,clear primary road selective_logging
train_5280.jpg,haze primary
train_5281.jpg,clear primary
train_5282.jpg,clear primary
train_5283.jpg,clear primary
train_5284.jpg,agriculture clear primary
train_5285.jpg,agriculture clear primary road
train_5286.jpg,clear primary
train_5287.jpg,agriculture clear primary
train_5288.jpg,agriculture clear habitation primary road
train_5289.jpg,agriculture habitation partly_cloudy primary road
train_5290.jpg,agriculture clear habitation primary road
train_5291.jpg,partly_cloudy primary
train_5292.jpg,clear primary
train_5293.jpg,clear primary
train_5294.jpg,cloudy
train_5295.jpg,agriculture partly_cloudy primary
train_5296.jpg,clear primary
train_5297.jpg,clear primary
train_5298.jpg,agriculture clear habitation primary road
train_5299.jpg,agriculture clear primary
train_5300.jpg,haze primary
train_5301.jpg,clear primary
train_5302.jpg,haze primary road
train_5303.jpg,clear primary
train_5304.jpg,agriculture clear cultivation primary water
train_5305.jpg,agriculture clear cultivation habitation primary water
train_5306.jpg,haze primary
train_5307.jpg,agriculture partly_cloudy primary road water
train_5308.jpg,clear primary water
train_5309.jpg,clear primary
train_5310.jpg,agriculture partly_cloudy primary road water
train_5311.jpg,agriculture clear habitation primary road
train_5312.jpg,artisinal_mine partly_cloudy primary water
train_5313.jpg,agriculture clear primary
train_5314.jpg,partly_cloudy primary
train_5315.jpg,clear primary
train_5316.jpg,agriculture clear habitation primary road
train_5317.jpg,clear primary
train_5318.jpg,agriculture clear primary
train_5319.jpg,agriculture cultivation partly_cloudy primary water
train_5320.jpg,partly_cloudy primary
train_5321.jpg,agriculture clear habitation primary road
train_5322.jpg,agriculture partly_cloudy primary water
train_5323.jpg,clear primary
train_5324.jpg,partly_cloudy primary
train_5325.jpg,cloudy
train_5326.jpg,agriculture clear habitation primary road
train_5327.jpg,agriculture partly_cloudy primary road
train_5328.jpg,clear primary
train_5329.jpg,clear primary water
train_5330.jpg,agriculture clear primary road
train_5331.jpg,clear primary
train_5332.jpg,clear primary
train_5333.jpg,agriculture clear cultivation primary road
train_5334.jpg,agriculture partly_cloudy primary water
train_5335.jpg,clear primary
train_5336.jpg,clear primary
train_5337.jpg,partly_cloudy primary
train_5338.jpg,clear primary
train_5339.jpg,clear primary water
train_5340.jpg,agriculture clear habitation primary road
train_5341.jpg,agriculture partly_cloudy primary
train_5342.jpg,agriculture clear cultivation habitation primary
train_5343.jpg,agriculture clear primary
train_5344.jpg,agriculture partly_cloudy primary
train_5345.jpg,clear cultivation primary water
train_5346.jpg,cloudy
train_5347.jpg,agriculture clear habitation primary road water
train_5348.jpg,agriculture partly_cloudy primary road
train_5349.jpg,partly_cloudy primary
train_5350.jpg,blooming clear primary
train_5351.jpg,clear primary
train_5352.jpg,partly_cloudy primary
train_5353.jpg,agriculture clear primary road
train_5354.jpg,clear primary
train_5355.jpg,clear primary
train_5356.jpg,agriculture clear habitation primary road
train_5357.jpg,clear primary
train_5358.jpg,clear primary
train_5359.jpg,clear habitation primary water
train_5360.jpg,agriculture clear primary road
train_5361.jpg,clear primary
train_5362.jpg,clear primary
train_5363.jpg,agriculture clear primary
train_5364.jpg,agriculture partly_cloudy primary
train_5365.jpg,agriculture clear primary road
train_5366.jpg,clear primary
train_5367.jpg,partly_cloudy primary
train_5368.jpg,cloudy
train_5369.jpg,agriculture clear cultivation habitation primary road
train_5370.jpg,agriculture clear primary road
train_5371.jpg,haze primary
train_5372.jpg,partly_cloudy primary water
train_5373.jpg,partly_cloudy primary
train_5374.jpg,agriculture cultivation partly_cloudy primary road
train_5375.jpg,partly_cloudy primary
train_5376.jpg,clear habitation primary
train_5377.jpg,clear primary
train_5378.jpg,agriculture clear primary
train_5379.jpg,clear primary
train_5380.jpg,bare_ground clear primary water
train_5381.jpg,agriculture clear cultivation primary road
train_5382.jpg,clear primary
train_5383.jpg,agriculture clear primary
train_5384.jpg,clear primary
train_5385.jpg,agriculture clear cultivation primary
train_5386.jpg,clear primary
train_5387.jpg,agriculture clear cultivation primary
train_5388.jpg,agriculture cultivation partly_cloudy primary
train_5389.jpg,clear primary
train_5390.jpg,clear primary
train_5391.jpg,cloudy
train_5392.jpg,clear primary
train_5393.jpg,clear primary
train_5394.jpg,clear primary
train_5395.jpg,clear primary
train_5396.jpg,clear primary
train_5397.jpg,clear primary
train_5398.jpg,agriculture partly_cloudy primary
train_5399.jpg,agriculture clear primary
train_5400.jpg,clear primary
train_5401.jpg,agriculture clear primary road
train_5402.jpg,agriculture haze primary
train_5403.jpg,agriculture clear cultivation primary
train_5404.jpg,partly_cloudy primary
train_5405.jpg,clear primary water
train_5406.jpg,clear primary
train_5407.jpg,agriculture clear primary
train_5408.jpg,agriculture clear cultivation primary water
train_5409.jpg,clear primary
train_5410.jpg,agriculture clear primary
train_5411.jpg,agriculture clear habitation primary road
train_5412.jpg,clear primary
train_5413.jpg,clear primary road water
train_5414.jpg,clear primary
train_5415.jpg,agriculture partly_cloudy primary
train_5416.jpg,agriculture clear cultivation habitation primary road water
train_5417.jpg,clear primary
train_5418.jpg,clear primary
train_5419.jpg,haze primary
train_5420.jpg,haze primary water
train_5421.jpg,partly_cloudy primary water
train_5422.jpg,agriculture clear primary
train_5423.jpg,clear primary
train_5424.jpg,haze primary road water
train_5425.jpg,clear primary
train_5426.jpg,agriculture clear habitation primary road water
train_5427.jpg,haze primary
train_5428.jpg,clear primary
train_5429.jpg,agriculture clear primary road
train_5430.jpg,agriculture clear cultivation habitation primary water
train_5431.jpg,haze primary
train_5432.jpg,agriculture cultivation haze primary water
train_5433.jpg,clear primary
train_5434.jpg,clear primary water
train_5435.jpg,agriculture clear cultivation primary road
train_5436.jpg,clear primary water
train_5437.jpg,clear primary
train_5438.jpg,partly_cloudy primary
train_5439.jpg,clear primary
train_5440.jpg,agriculture partly_cloudy primary road
train_5441.jpg,clear primary water
train_5442.jpg,clear primary
train_5443.jpg,clear primary
train_5444.jpg,agriculture habitation partly_cloudy primary road
train_5445.jpg,agriculture clear primary
train_5446.jpg,clear primary road selective_logging
train_5447.jpg,agriculture partly_cloudy
train_5448.jpg,blooming clear primary
train_5449.jpg,clear primary
train_5450.jpg,agriculture clear habitation primary road
train_5451.jpg,clear primary
train_5452.jpg,clear primary
train_5453.jpg,clear primary
train_5454.jpg,clear primary
